state,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,month,climate_stress,agri_stress,econ_stress,total_risk
Rajasthan,36.3,0.0,4.31,-100.0,0,10.0,5894.0,33.7,23.9,132.0,6280.0,305884.0,5.97,7.03,5.1,61176769.0,2024-04,97.72727272727273,96.33838383838383,30.808080808080806,80.51136363636364
Rajasthan,37.2,24.7,5.15,-25.8,0,10.0,16936.0,33.3,27.1,123.5,6185.0,307373.0,6.07,5.75,10.5,61474550.0,2024-05,94.1919191919192,99.62121212121212,57.7020202020202,86.96969696969697
Rajasthan,39.4,105.8,7.38,217.4,0,0.0,17614.0,27.1,6.3,77.5,5403.0,308869.0,5.95,5.93,7.3,61773781.0,2024-06,52.3989898989899,52.3989898989899,25.0,45.54924242424242
Rajasthan,32.4,85.9,0.43,157.6,0,0.0,18515.0,46.2,10.2,112.8,6250.0,310372.0,6.64,5.61,10.2,62074468.0,2024-07,24.494949494949495,52.27272727272727,70.95959595959596,45.83333333333333
Rajasthan,30.2,19.5,-1.75,-41.5,0,10.0,11516.0,31.1,23.4,87.6,5916.0,311883.0,5.94,5.11,7.6,62376618.0,2024-08,84.21717171717171,96.46464646464646,12.373737373737374,70.54292929292929
Rajasthan,31.4,0.0,-0.65,-100.0,0,10.0,16300.0,38.7,19.1,78.5,6120.0,313401.0,6.43,5.29,11.1,62680240.0,2024-09,91.79292929292929,85.47979797979798,58.207070707070706,81.18686868686869
Rajasthan,24.9,0.0,-7.13,-100.0,0,10.0,20373.0,22.3,22.2,94.3,6550.0,314927.0,5.64,5.04,6.4,62985339.0,2024-10,67.17171717171718,97.72727272727273,6.4393939393939394,62.68308080808081
Rajasthan,25.7,28.5,-6.3,-14.6,0,0.0,20040.0,37.5,1.3,90.7,5947.0,316460.0,6.29,5.44,5.3,63291923.0,2024-11,1.0101010101010102,20.58080808080808,9.469696969696969,9.974747474747474
Rajasthan,27.57741935483871,331.4,0.7964516129032259,-70.54516129032258,0,7.580645161290323,145467.0,50.832258064516125,7.72258064516129,107.79032258064517,5075.645161290323,309300.06451612903,6.069677419354838,5.596129032258064,10.058064516129033,61461.48387096774,2025-01,70.32828282828282,65.53030303030303,38.005050505050505,60.56818181818181
Rajasthan,28.717857142857145,307.4,0.5296428571428572,-69.75714285714285,0,7.642857142857143,127487.0,51.63928571428572,7.964285714285714,106.58928571428571,5082.75,310664.35714285716,6.091071428571429,5.554642857142857,10.367857142857144,62719.92857142857,2025-02,68.43434343434343,69.1919191919192,41.41414141414141,61.94444444444444
Rajasthan,31.02258064516129,327.8,1.0270967741935484,-70.87096774193549,0,7.290322580645161,416058.0,50.00322580645161,7.570967741935483,107.13548387096773,4811.677419354839,309233.12903225806,6.102258064516128,5.960967741935484,10.51290322580645,59207.032258064515,2025-03,63.888888888888886,60.35353535353535,72.85353535353535,64.89267676767676
Rajasthan,33.67666666666666,314.4,0.926,-71.12333333333332,5,7.666666666666667,397590.0,51.39666666666667,8.04,109.51333333333334,5012.3,310740.56666666665,6.019666666666667,5.868666666666667,10.663333333333332,57186.73333333333,2025-04,81.94444444444444,71.46464646464646,68.18181818181817,74.83585858585859
Rajasthan,35.65806451612904,357.7,0.7951612903225808,-68.21612903225805,5,7.516129032258065,402353.0,50.61612903225806,7.596774193548387,112.11935483870967,4994.322580645161,309610.67741935485,6.16,5.861612903225807,10.712903225806452,61630.12903225807,2025-05,77.90404040404042,62.37373737373737,73.48484848484848,71.36363636363637
Rajasthan,36.55333333333333,3543.0,1.2916666666666667,225.26666666666668,20,0.0,138578.0,49.25666666666667,4.283333333333333,108.2,4814.933333333333,307414.23333333334,6.151,5.513333333333334,10.59,61274.3,2025-06,50.505050505050505,36.868686868686865,46.464646464646464,44.72222222222223
Rajasthan,35.99032258064516,3986.6,1.1038709677419354,254.2,0,0.0,147448.0,49.24516129032258,3.9935483870967743,110.25806451612904,5000.4838709677415,308886.03225806454,6.08225806451613,5.78774193548387,10.46774193548387,58853.3870967742,2025-07,42.92929292929293,30.05050505050505,60.60606060606061,42.84090909090909
Rajasthan,34.88709677419355,4083.3,1.1712903225806452,262.758064516129,0,0.0,143893.0,51.23225806451613,3.92258064516129,111.30967741935484,4961.774193548387,309404.12903225806,6.081935483870968,5.6974193548387095,10.948387096774193,58801.77419354839,2025-08,46.717171717171716,13.636363636363635,66.41414141414141,40.06313131313131
Rajasthan,32.056666666666665,3927.4,1.2093333333333334,260.56,0,0.0,141162.0,51.86666666666667,4.02,105.02,4974.766666666666,308916.1,6.1146666666666665,5.702,10.726666666666667,60076.4,2025-09,46.33838383838384,13.131313131313133,62.62626262626263,38.78787878787879
Rajasthan,29.338709677419356,1397.4,0.7606451612903226,24.148387096774194,0,0.0,523701.0,51.34193548387096,4.070967741935484,103.70967741935483,4838.419354838709,309205.32258064515,6.041935483870968,5.646451612903226,10.206451612903225,60874.16129032258,2025-10,9.595959595959595,17.2979797979798,41.28787878787879,20.214646464646464
Rajasthan,27.35,1295.0,1.272,18.910000000000004,0,0.0,490836.0,51.12,3.9866666666666664,104.91333333333334,5170.866666666667,310263.0,6.092,5.7620000000000005,10.346666666666666,62089.46666666667,2025-11,12.121212121212121,15.782828282828282,55.17676767676768,24.166666666666668
Rajasthan,26.674193548387095,331.9,0.8132258064516129,-70.52258064516128,0,7.483870967741935,503227.0,47.561290322580646,7.735483870967743,109.50322580645161,5044.4838709677415,309686.7419354839,6.055483870967742,5.764193548387096,10.319354838709677,61803.16129032258,2025-12,66.91919191919192,75.63131313131312,51.641414141414145,66.1489898989899
Sikkim,11.05,407.5,-3.955,103.75,0,0.0,30581.0,54.65,3.2,107.4,5185.5,300730.0,5.41,6.07,8.95,60146026.5,2024-01,6.0606060606060606,7.7020202020202015,30.05050505050505,12.632575757575758
Sikkim,16.25,98.5,1.28,-50.75,0,5.0,25369.0,59.099999999999994,1.95,90.65,5118.0,303665.0,6.365,6.545,9.45,60732979.5,2024-03,49.74747474747475,44.94949494949495,80.3030303030303,55.7070707070707
Sikkim,18.2,0.0,3.18,-100.0,0,10.0,4404.0,44.3,29.1,162.8,5528.0,305884.0,6.25,6.56,8.7,61176769.0,2024-04,96.21212121212122,99.4949494949495,75.0,92.0580808080808
Sikkim,21.0,70.7,6.0,-29.3,0,10.0,15670.0,56.4,24.8,110.4,5323.0,307373.0,6.37,5.73,11.6,61474550.0,2024-05,95.2020202020202,88.88888888888889,79.29292929292929,89.0151515151515
Sikkim,19.5,334.8,4.53,234.8,0,0.0,16667.0,54.0,5.3,97.0,4903.0,308869.0,6.04,5.68,8.8,61773781.0,2024-06,50.0,37.5,30.555555555555557,40.763888888888886
Sikkim,14.2,317.7,-0.84,217.7,0,0.0,18401.0,40.3,6.8,113.1,5097.0,310372.0,5.98,4.78,12.0,62074468.0,2024-07,26.262626262626267,50.505050505050505,32.323232323232325,36.26262626262626
Sikkim,13.7,117.1,-1.33,17.1,0,0.0,14944.0,60.6,3.8,119.0,4614.0,311883.0,6.02,5.07,10.9,62376618.0,2024-08,3.787878787878788,5.808080808080808,31.439393939393938,11.407828282828284
Sikkim,11.0,0.0,-4.03,-100.0,0,10.0,16221.0,48.1,22.1,87.5,5431.0,313401.0,5.49,4.94,8.5,62680240.0,2024-09,86.9949494949495,86.61616161616162,9.343434343434344,67.44949494949495
Sikkim,7.4,0.0,-7.59,-100.0,0,10.0,14288.0,58.6,26.5,110.3,4679.0,314927.0,6.42,4.3,8.8,62985339.0,2024-10,61.74242424242424,91.41414141414141,11.237373737373737,59.50126262626262
Sikkim,10.5,72.9,-4.48,-27.1,0,10.0,13037.0,58.8,27.4,123.8,5354.0,316460.0,5.7,5.43,9.9,63291923.0,2024-11,55.80808080808081,94.06565656565657,29.419191919191917,62.601010101010104
Sikkim,9.935483870967742,1055.1,1.1858064516129032,-71.2258064516129,0,7.709677419354839,130783.0,49.45161290322581,7.806451612903226,107.64838709677419,4959.580645161291,308804.1612903226,5.953548387096775,5.6977419354838705,10.077419354838709,58726.41935483871,2025-01,78.15656565656566,75.12626262626263,38.63636363636363,67.2159090909091
Sikkim,11.632142857142856,1027.3,1.397857142857143,-68.97142857142858,0,7.285714285714286,118876.0,52.65714285714286,7.632142857142858,110.41428571428571,5042.25,308891.21428571426,5.931785714285715,5.528214285714285,10.407142857142857,60032.71428571428,2025-02,66.79292929292929,55.3030303030303,36.11111111111111,55.1010101010101
Sikkim,13.787096774193548,1119.6,1.0074193548387096,-69.47096774193548,0,7.612903225806452,369561.0,48.18709677419355,7.893548387096774,110.47096774193548,4979.032258064516,309997.03225806454,6.06258064516129,5.877419354838709,10.738709677419354,64335.903225806454,2025-03,73.61111111111111,77.77777777777779,72.09595959595958,74.69065656565657
Sikkim,16.516666666666666,1053.9,0.58,-70.3,0,7.966666666666667,369985.0,49.15333333333333,8.17,112.03999999999999,5086.8,309690.0,5.971,5.4366666666666665,10.446666666666665,61097.5,2025-04,78.28282828282829,80.42929292929293,34.217171717171716,68.01767676767678
Sikkim,18.306451612903224,1098.5,1.0487096774193547,-70.03548387096774,0,7.612903225806452,377473.0,51.03548387096774,7.632258064516129,108.36451612903227,5008.4838709677415,311265.3870967742,5.98258064516129,5.814193548387097,10.52258064516129,62194.22580645161,2025-05,74.36868686868688,64.39393939393939,58.080808080808076,66.80555555555556
Sikkim,19.34333333333333,12345.0,1.1736666666666666,247.92999999999998,0,0.0,126079.0,52.019999999999996,3.8633333333333337,118.38666666666667,5300.1,308638.6,5.9366666666666665,5.961333333333333,10.623333333333333,65269.6,2025-06,38.88888888888889,10.732323232323232,68.68686868686868,36.483585858585855
Sikkim,18.76774193548387,12687.1,1.284516129032258,246.05161290322582,0,0.0,135031.0,52.81935483870968,3.987096774193548,107.52580645161291,5080.419354838709,309391.32258064515,6.021612903225806,5.853870967741935,10.770967741935483,60486.83870967742,2025-07,39.015151515151516,10.606060606060606,69.6969696969697,36.74242424242425
Sikkim,17.08709677419355,12765.8,1.182258064516129,248.19354838709677,0,0.0,134352.0,48.167741935483875,4.132258064516129,115.15806451612903,4984.709677419355,310541.3870967742,5.934193548387097,5.951935483870967,10.40967741935484,58336.41935483871,2025-08,39.39393939393939,37.878787878787875,63.25757575757576,44.82954545454545
Sikkim,15.066666666666666,11661.0,0.7176666666666667,228.67666666666668,0,0.0,125105.0,51.32,3.9266666666666667,111.3,5012.066666666667,308974.7,5.945333333333334,5.593999999999999,10.513333333333332,60522.46666666667,2025-09,28.28282828282828,13.51010101010101,40.782828282828284,26.237373737373737
Sikkim,11.806451612903226,4496.6,0.9629032258064517,22.651612903225807,0,0.0,457561.0,49.81612903225806,3.735483870967742,117.63870967741936,5031.548387096775,309516.77419354836,5.918709677419354,5.9070967741935485,10.86774193548387,61091.1935483871,2025-10,10.984848484848484,16.54040404040404,70.32828282828282,27.765151515151516
Sikkim,10.129999999999999,4561.3,0.7623333333333334,28.55666666666667,0,0.0,455516.0,50.64,4.16,109.53666666666666,5019.066666666667,309418.1666666667,6.021,5.67,10.633333333333333,59472.2,2025-11,11.994949494949495,26.01010101010101,50.88383838383839,26.622474747474747
Sikkim,9.458064516129031,1104.7,0.35258064516129034,-69.86451612903227,0,7.612903225806452,453568.0,49.932258064516134,8.012903225806452,115.77741935483871,4926.645161290323,309870.51612903224,5.974838709677419,5.651612903225806,10.45483870967742,58639.93548387097,2025-12,64.64646464646465,75.0,43.686868686868685,63.03030303030303
Tamil Nadu,25.15,647.9,-2.84,55.45,0,0.0,23055.0,54.599999999999994,5.6,83.30000000000001,4882.0,501217.0,4.1,5.470000000000001,6.25,100243377.5,2024-01,4.103535353535354,39.07828282828283,3.7247474747474745,16.25
Tamil Nadu,27.75,211.3,-0.26,-49.3,0,5.0,21705.0,53.1,2.9,84.15,4930.0,506108.0,3.365,5.890000000000001,5.85,101221632.0,2024-03,47.53787878787879,50.31565656565656,2.967171717171717,37.367424242424235
Tamil Nadu,34.3,0.0,6.34,-100.0,0,10.0,5829.0,53.7,24.4,59.9,5318.0,509806.0,5.16,6.16,5.5,101961282.0,2024-04,99.0530303030303,89.45707070707071,8.901515151515152,73.15656565656565
Tamil Nadu,34.7,137.7,6.67,-33.9,0,10.0,11282.0,56.4,25.2,127.2,4346.0,512288.0,4.73,5.56,5.4,102457584.0,2024-05,96.40151515151516,89.96212121212122,4.22979797979798,71.10479797979798
Tamil Nadu,33.4,815.3,5.39,291.4,0,0.0,5941.0,64.0,5.6,124.8,5105.0,514782.0,3.92,4.67,6.0,102956301.0,2024-06,53.34595959595959,8.6489898989899,1.452020202020202,24.728535353535353
Tamil Nadu,25.6,433.1,-2.44,107.9,0,0.0,13525.0,50.1,7.4,109.5,5253.0,517287.0,4.58,4.67,5.9,103457446.0,2024-07,16.224747474747474,48.29545454545455,2.462121212121212,24.008838383838384
Tamil Nadu,29.2,195.6,1.15,-6.1,0,0.0,18181.0,57.0,13.3,89.8,4987.0,519805.0,4.03,4.52,4.1,103961031.0,2024-08,5.871212121212121,53.09343434343434,0.1893939393939394,20.97853535353535
Tamil Nadu,26.2,0.0,-1.76,-100.0,0,10.0,9693.0,53.0,22.9,89.5,5076.0,522335.0,4.89,3.9,5.2,104467066.0,2024-09,89.83585858585859,86.17424242424242,1.073232323232323,66.36363636363637
Tamil Nadu,23.8,0.0,-4.16,-100.0,0,10.0,10026.0,55.0,28.4,99.8,4836.0,524878.0,3.77,4.18,8.7,104975565.0,2024-10,86.5530303030303,96.78030303030303,1.9570707070707072,68.98358585858585
Tamil Nadu,25.3,224.2,-2.66,7.6,0,0.0,12372.0,50.7,7.5,86.8,4848.0,527433.0,4.76,4.99,7.8,105486539.0,2024-11,2.083333333333333,48.042929292929294,5.23989898989899,18.958333333333332
Tamil Nadu,24.26774193548387,2022.3,1.4493548387096775,-70.62258064516129,0,8.03225806451613,102037.0,51.432258064516134,7.993548387096775,108.80967741935484,4958.709677419355,515182.12903225806,4.139354838709677,5.792903225806452,10.67741935483871,60105.967741935485,2025-01,83.58585858585859,77.3989898989899,17.045454545454543,64.78535353535354
Tamil Nadu,25.771428571428572,1810.7,1.102142857142857,-70.87857142857142,0,7.285714285714286,92474.0,49.43928571428571,7.925,108.28928571428571,4999.214285714285,515169.60714285716,4.201071428571429,5.9071428571428575,10.725,59786.57142857143,2025-02,64.52020202020202,68.05555555555556,21.338383838383837,54.96212121212121
Tamil Nadu,28.05483870967742,2123.0,0.7554838709677419,-69.1741935483871,0,7.548387096774194,299709.0,48.561290322580646,7.774193548387097,110.0258064516129,4996.064516129032,515456.7419354839,4.21225806451613,5.676451612903226,10.203225806451613,57761.8064516129,2025-03,67.42424242424242,74.62121212121212,13.762626262626263,56.52777777777778
Tamil Nadu,30.23,1975.0,0.5273333333333333,-70.35333333333332,0,7.8,277389.0,50.24666666666667,8.066666666666666,104.49666666666667,5206.8,516266.5333333333,4.245,5.58,10.846666666666666,59228.566666666666,2025-04,73.86363636363636,77.52525252525253,15.909090909090908,60.656565656565654
Tamil Nadu,32.303225806451614,2130.7,1.025483870967742,-69.06451612903226,0,7.161290322580645,290532.0,49.593548387096774,7.796774193548386,115.06129032258065,4987.258064516129,516167.67741935485,4.273548387096774,5.773548387096774,10.306451612903226,61493.032258064515,2025-05,59.34343434343434,61.86868686868687,16.28787878787879,49.46338383838384
Tamil Nadu,32.873333333333335,22826.8,0.9253333333333333,242.61333333333332,0,0.0,97217.0,49.193333333333335,3.9433333333333334,109.43666666666667,4989.7,514799.0333333333,4.199333333333334,5.604333333333333,10.653333333333334,57838.76666666667,2025-06,33.45959595959596,28.78787878787879,14.646464646464647,27.12121212121212
Tamil Nadu,32.348387096774196,23543.5,1.0090322580645161,241.96129032258065,0,0.0,103990.0,50.380645161290325,3.796774193548387,106.67096774193548,5020.935483870968,516768.0967741936,4.120322580645161,5.888064516129032,10.490322580645161,60845.48387096774,2025-07,34.090909090909086,14.898989898989898,17.929292929292927,23.33333333333333
Tamil Nadu,31.261290322580646,24614.1,0.7441935483870968,257.50967741935483,0,0.0,99757.0,50.096774193548384,4.258064516129032,110.82903225806452,4802.8387096774195,517655.5483870968,4.203225806451614,5.833870967741936,10.46774193548387,59870.48387096774,2025-08,40.53030303030303,33.08080808080808,18.055555555555554,32.30429292929293
Tamil Nadu,28.473333333333336,23226.6,0.9266666666666666,248.61333333333332,0,0.0,99539.0,53.05333333333333,3.893333333333333,113.03999999999999,4946.3,517282.8,4.1706666666666665,5.503666666666667,10.303333333333335,62476.333333333336,2025-09,36.23737373737374,9.974747474747476,12.247474747474747,21.0479797979798
Tamil Nadu,26.01290322580645,8180.5,1.286451612903226,18.816129032258065,0,0.0,358883.0,51.229032258064514,3.925806451612903,109.09354838709677,4795.258064516129,515332.9032258064,4.218064516129032,5.851935483870967,10.551612903225807,57850.74193548387,2025-10,12.373737373737374,13.762626262626263,19.444444444444446,14.627525252525253
Tamil Nadu,24.540000000000003,8003.2,1.636,20.116666666666667,0,0.0,348473.0,50.28333333333333,4.156666666666667,110.44333333333334,4996.333333333333,515791.8333333333,4.314666666666667,5.866333333333333,10.26,60474.46666666667,2025-11,15.151515151515152,28.28282828282828,19.318181818181817,20.78914141414141
Tamil Nadu,23.299999999999997,2106.6,0.9122580645161291,-69.40645161290323,0,7.516129032258065,353890.0,51.15483870967742,7.77741935483871,115.90645161290323,4877.1612903225805,517015.29032258067,4.232258064516128,5.851612903225806,10.635483870967741,60530.58064516129,2025-12,69.06565656565657,64.26767676767676,19.94949494949495,55.10732323232323
Telangana,23.4,437.4,-3.565,138.60000000000002,0,0.0,21235.0,53.45,5.05,112.65,5039.5,300730.0,6.0600000000000005,5.82,9.100000000000001,60146026.5,2024-01,17.2979797979798,35.1010101010101,34.090909090909086,27.727272727272727
Telangana,28.950000000000003,80.1,1.935,-56.3,0,5.0,26860.0,52.0,5.6,99.55,5405.0,303665.0,6.405,7.345000000000001,8.0,60732979.5,2024-03,51.26262626262626,52.77777777777778,84.34343434343434,60.06313131313131
Telangana,33.1,0.0,6.07,-100.0,0,10.0,4382.0,58.1,24.1,124.1,4930.0,305884.0,5.23,6.1,10.4,61176769.0,2024-04,98.86363636363636,86.48989898989899,37.62626262626262,79.22348484848486
Telangana,34.4,80.4,7.4,-12.2,0,0.0,13649.0,58.0,5.0,71.1,3852.0,307373.0,5.06,6.19,9.9,61474550.0,2024-05,24.116161616161616,10.227272727272728,32.57575757575758,21.369949494949495
Telangana,27.3,174.7,0.25,90.6,0,0.0,13348.0,52.5,1.3,97.0,4773.0,308869.0,6.09,5.93,9.4,61773781.0,2024-06,19.94949494949495,4.41919191919192,44.06565656565656,20.542929292929294
Telangana,25.8,224.0,-1.24,144.4,0,0.0,19357.0,56.5,6.0,112.4,4431.0,310372.0,6.64,5.01,7.6,62074468.0,2024-07,23.106060606060606,39.26767676767677,18.30808080808081,27.563131313131315
Telangana,27.0,137.8,0.04,50.3,0,0.0,18117.0,58.4,4.8,78.6,4223.0,311883.0,5.61,5.18,10.8,62376618.0,2024-08,15.025252525252524,9.343434343434344,29.166666666666668,16.5719696969697
Telangana,25.2,0.0,-1.85,-100.0,0,10.0,17454.0,50.5,26.1,82.6,5563.0,313401.0,6.23,5.16,6.6,62680240.0,2024-09,89.52020202020202,94.82323232323232,10.85858585858586,71.71085858585859
Telangana,24.3,0.0,-2.67,-100.0,0,10.0,9145.0,50.5,29.9,112.8,4836.0,314927.0,6.83,5.39,10.5,62985339.0,2024-10,88.76262626262627,99.11616161616162,72.34848484848484,88.28282828282829
Telangana,22.5,112.9,-4.53,23.1,0,0.0,13448.0,54.2,3.4,100.8,4499.0,316460.0,6.89,4.8,8.0,63291923.0,2024-11,1.893939393939394,7.954545454545454,20.95959595959596,8.781565656565656
Telangana,22.51290322580645,1027.3,1.0080645161290323,-68.12258064516129,0,7.967741935483871,118646.0,48.9483870967742,7.751612903225807,103.92903225806452,4940.354838709677,309778.29032258067,6.145161290322581,5.618709677419355,10.561290322580644,62015.48387096774,2025-01,80.3030303030303,78.91414141414141,51.76767676767676,72.6830808080808
Telangana,24.582142857142856,860.8,0.8253571428571428,-70.41785714285714,0,7.428571428571429,110593.0,48.99285714285714,7.9071428571428575,105.80357142857143,4704.428571428572,310155.0,6.096428571428571,5.97,10.332142857142857,58268.642857142855,2025-02,65.40404040404042,72.6010101010101,70.83333333333334,69.28030303030303
Telangana,26.751612903225805,978.5,0.9738709677419354,-69.64516129032258,0,7.67741935483871,330925.0,51.619354838709675,7.919354838709677,106.74516129032257,5151.4838709677415,309597.3548387097,6.133870967741935,5.919677419354838,10.696774193548388,61810.22580645161,2025-03,75.12626262626263,69.31818181818183,74.36868686868688,72.90404040404042
Telangana,29.446666666666665,946.7,1.3836666666666666,-69.64,0,7.633333333333334,341174.0,51.68,7.653333333333333,108.98333333333333,4945.433333333333,309904.1666666667,6.162999999999999,5.758,10.49,57799.433333333334,2025-04,77.77777777777779,62.247474747474755,63.63636363636363,68.80681818181819
Telangana,31.18064516129032,978.6,1.1474193548387097,-69.62258064516129,0,7.580645161290323,346216.0,49.33870967741935,7.764516129032257,112.20645161290322,4853.225806451613,310087.3870967742,6.018387096774194,5.88,10.97741935483871,58206.354838709674,2025-05,74.24242424242425,72.22222222222221,73.61111111111111,73.37752525252526
Telangana,32.41,10973.8,1.3996666666666668,251.91,0,0.0,118506.0,49.736666666666665,4.03,111.77333333333333,4990.4,309305.0333333333,6.132333333333333,5.692666666666667,10.166666666666666,59746.26666666667,2025-06,44.44444444444444,28.030303030303028,47.85353535353536,39.551767676767675
Telangana,31.083870967741937,11594.9,0.8058064516129032,259.841935483871,0,0.0,122357.0,50.332258064516125,3.9,110.99032258064516,4916.193548387097,309824.12903225806,6.051290322580646,5.842258064516129,10.183870967741935,58656.1935483871,2025-07,42.803030303030305,18.68686868686869,54.67171717171717,37.32954545454545
Telangana,30.322580645161292,11277.6,0.9332258064516129,249.98709677419356,0,0.0,121360.0,50.18709677419355,4.0612903225806445,108.01612903225806,5070.741935483871,310568.6451612903,6.148064516129033,5.646774193548388,10.538709677419355,61638.032258064515,2025-08,36.994949494949495,25.5050505050505,54.419191919191924,37.32954545454545
Telangana,27.626666666666665,11274.5,1.3526666666666667,261.56666666666666,0,0.0,119581.0,51.25,3.7666666666666666,115.01666666666667,4734.233333333334,309826.76666666666,6.17,5.5649999999999995,9.84,61990.23333333333,2025-09,47.22222222222222,11.363636363636363,36.868686868686865,32.08333333333333
Telangana,24.835483870967742,3911.4,0.87,21.38064516129032,0,0.0,435440.0,51.274193548387096,4.209677419354839,110.51612903225806,4912.806451612903,310001.77419354836,6.091290322580646,5.8432258064516125,10.30967741935484,58767.54838709677,2025-10,8.83838383838384,23.358585858585858,61.23737373737374,27.02020202020202
Telangana,22.45,3649.4,1.3150000000000002,17.016666666666666,0,0.0,406973.0,49.95,3.93,110.73,5119.866666666667,310409.26666666666,6.082,5.854,9.886666666666667,60568.96666666667,2025-11,11.742424242424242,22.97979797979798,48.98989898989899,24.987373737373737
Telangana,22.55483870967742,1015.4,1.5693548387096774,-68.48709677419355,0,6.935483870967742,424760.0,50.038709677419355,7.648387096774194,111.40645161290323,4947.903225806452,309509.4516129032,6.1335483870967735,5.627096774193548,10.696774193548388,60235.32258064516,2025-12,57.95454545454546,56.313131313131315,56.69191919191919,57.064393939393945
Tripura,19.45,1414.3000000000002,-4.555,203.04999999999998,0,0.0,25320.0,56.4,7.85,89.85,4294.0,300730.0,6.005,6.365,8.65,60146026.5,2024-01,22.348484848484848,45.58080808080808,51.13636363636363,37.676767676767675
Tripura,26.1,392.3,2.065,-15.950000000000003,0,5.0,25778.0,52.1,6.449999999999999,117.9,5327.0,303665.0,6.38,6.7,8.1,60732979.5,2024-03,48.86363636363637,53.535353535353536,75.75757575757575,57.22222222222222
Tripura,27.4,0.0,3.41,-100.0,0,10.0,4646.0,55.5,23.3,131.0,4380.0,305884.0,5.79,6.06,6.9,61176769.0,2024-04,97.22222222222221,85.85858585858585,22.22222222222222,74.4949494949495
Tripura,30.7,173.4,6.66,-25.7,0,10.0,10597.0,55.3,25.5,103.5,5122.0,307373.0,6.96,5.92,9.4,61474550.0,2024-05,95.95959595959596,90.78282828282829,78.03030303030303,89.66540404040404
Tripura,28.5,546.1,4.47,134.1,0,0.0,14330.0,47.0,9.5,83.4,4948.0,308869.0,6.5,5.42,9.4,61773781.0,2024-06,27.146464646464647,51.388888888888886,34.72222222222222,37.525252525252526
Tripura,27.5,701.3,3.46,200.6,0,0.0,10070.0,63.3,4.5,100.4,5115.0,310372.0,6.47,5.3,14.7,62074468.0,2024-07,36.36363636363637,6.4393939393939394,87.5,38.67424242424242
Tripura,26.1,197.6,2.08,-15.3,0,0.0,11220.0,53.1,3.2,93.6,5641.0,311883.0,5.17,5.25,8.7,62376618.0,2024-08,15.277777777777779,8.080808080808081,11.11111111111111,11.717171717171716
Tripura,21.0,0.0,-3.04,-100.0,0,10.0,16673.0,56.2,21.7,110.0,5570.0,313401.0,6.39,4.93,7.5,62680240.0,2024-09,88.13131313131312,84.97474747474747,12.878787878787879,68.21338383838383
Tripura,18.8,0.0,-5.22,-100.0,0,10.0,15793.0,50.9,22.0,74.8,4883.0,314927.0,6.11,4.38,10.2,62985339.0,2024-10,83.33333333333334,85.60606060606061,15.277777777777779,67.11489898989899
Tripura,20.5,168.8,-3.49,-27.7,0,10.0,13119.0,54.6,28.0,93.6,5076.0,316460.0,6.15,5.49,11.1,63291923.0,2024-11,65.53030303030303,96.08585858585859,57.95454545454546,74.33080808080808
Tripura,20.274193548387096,2697.5,1.285483870967742,-70.93870967741935,0,8.258064516129032,112831.0,50.42903225806452,8.399999999999999,110.06129032258065,4958.903225806452,309521.0,6.214838709677419,5.952903225806451,10.619354838709677,61260.903225806454,2025-01,84.72222222222221,81.18686868686868,75.5050505050505,81.18055555555554
Tripura,21.675,2529.1,0.9267857142857142,-69.83571428571427,0,7.142857142857143,100349.0,49.85,7.625,110.58928571428571,4871.321428571428,309485.78571428574,6.174285714285714,5.713214285714286,10.389285714285714,60590.32142857143,2025-02,57.57575757575758,59.09090909090909,57.82828282828283,58.16919191919192
Tripura,24.54516129032258,2842.1,0.9548387096774194,-69.38387096774194,0,8.129032258064516,306020.0,49.880645161290325,7.97741935483871,112.73548387096774,4858.096774193548,309908.1935483871,6.252258064516129,5.687096774193549,10.16451612903226,59675.22580645161,2025-03,82.57575757575758,80.05050505050505,53.28282828282829,74.36868686868686
Tripura,26.503333333333334,2689.7,0.5266666666666667,-70.06666666666666,0,7.633333333333334,315479.0,51.29333333333333,7.6866666666666665,111.98333333333333,4977.8,309388.3,6.246333333333333,5.840999999999999,10.613333333333333,61922.433333333334,2025-04,68.18181818181817,64.64646464646465,73.86363636363636,68.36489898989899
Tripura,29.07741935483871,2797.9,0.954516129032258,-69.86451612903227,0,7.161290322580645,323506.0,50.17741935483871,7.319354838709677,109.28064516129032,4862.806451612903,310287.8387096774,6.088064516129032,5.7212903225806455,10.62258064516129,59969.12903225807,2025-05,58.207070707070706,55.68181818181818,59.59595959595959,57.67045454545455
Tripura,29.233333333333334,30065.1,1.0386666666666666,234.63,0,0.0,111180.0,50.49666666666667,3.8133333333333335,106.18666666666667,5224.866666666667,309442.56666666665,6.2956666666666665,5.469333333333334,10.433333333333334,58965.5,2025-06,30.808080808080806,14.772727272727273,47.22222222222222,29.299242424242422
