state,month,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,climate_stress,agri_stress,econ_stress,total_risk
Dadra and Nagar Haveli and Daman and Diu,2025-08,23.312903225806455,17804.5,1.0251612903225806,240.3032258064516,0,0.0,2137.6129032258063,50.34516129032258,4.180645161290323,109.88387096774194,5099.1612903225805,244883.5483870968,6.9393548387096775,5.81258064516129,10.693548387096774,62456.290322580644,2.0355468121988984,61.05435803984854,63.602344217444475,38.083830093187665
Delhi,2025-08,24.780645161290323,21155.8,1.290967741935484,235.81935483870967,0,0.0,1379.774193548387,52.303225806451614,4.361290322580645,106.54516129032258,4988.709677419355,160060.64516129033,6.02483870967742,5.575806451612903,10.73225806451613,57738.967741935485,4.803397842171172,61.838618699465876,61.35324249154379,38.90318630456747
Goa,2025-08,30.345161290322583,29195.9,0.9112903225806451,253.90322580645162,0,0.0,4078.4193548387098,51.516129032258064,4.312903225806451,111.5516129032258,5009.1612903225805,309596.6129032258,6.0600000000000005,5.583870967741936,10.661290322580646,57077.709677419356,0.0,59.73037513170098,61.58672070648624,35.94148629184972
Gujarat,2025-08,35.44193548387097,4227.7,1.1170967741935485,245.17741935483872,0,0.0,4848.387096774193,49.07741935483871,3.9129032258064513,110.1774193548387,5079.8387096774195,515953.6451612903,4.428064516129033,5.991935483870968,10.535483870967743,58205.25806451613,2.0291168814834677,58.14406075757781,57.74881491030822,35.599271745322675
Haryana,2025-08,34.86451612903225,4411.8,1.058709677419355,241.71612903225807,0,0.0,10430.322580645161,49.07096774193548,4.196774193548387,110.87741935483871,5102.225806451613,309687.29032258067,6.210645161290323,5.574193548387097,10.667741935483871,60354.87096774193,2.088062930294363,54.93632672713294,60.98610118431648,35.3094648226934
Himachal Pradesh,2025-08,18.183870967741935,16883.8,0.7038709677419355,251.46774193548387,0,0.0,3877.3225806451615,49.25806451612903,3.674193548387097,107.92258064516129,5149.193548387097,310409.03225806454,5.884516129032257,5.78,10.158064516129032,61040.77419354839,0.0,57.83982274972355,59.803621653622486,34.32613807310584
Jammu and Kashmir,2025-08,28.07741935483871,13558.4,0.7293548387096774,268.5064516129033,0,0.0,2207.6451612903224,48.00967741935484,4.051612903225807,112.04193548387097,5095.451612903225,191170.32258064515,7.393548387096774,5.5932258064516125,10.654838709677419,60864.645161290326,0.0,61.14856220112556,64.50617934009598,35.7178663242057
Jharkhand,2025-08,29.703225806451613,10722.8,1.401290322580645,248.73870967741934,0,0.0,4132.4838709677415,50.667741935483875,3.896774193548387,110.92258064516129,4992.387096774193,206840.25806451612,8.702903225806452,5.621612903225807,10.387096774193548,60665.096774193546,3.73513353821588,58.16520396385073,68.25844620178036,38.91648635307919
Karnataka,2025-08,30.625806451612902,27120.0,1.316451612903226,250.958064516129,0,0.0,6681.096774193548,48.777419354838706,3.9935483870967743,106.6516129032258,5108.193548387097,516869.0,4.68741935483871,5.644516129032258,10.974193548387097,59662.87096774193,2.7334728958981636,57.12661252900472,57.339083541279614,35.42247442883082
Kerala,2025-08,32.06774193548387,24413.8,1.1096774193548387,251.07096774193548,0,0.0,4112.322580645161,50.45161290322581,4.300000000000001,109.28064516129032,4945.645161290323,309566.6451612903,6.042903225806452,5.603870967741935,10.209677419354838,62000.87096774193,1.0866001345225236,59.96777674369426,59.32873752607135,36.25554629561984
Ladakh,2025-08,27.009677419354837,27291.3,1.5977419354838711,260.3709677419355,0,0.0,1914.2903225806451,49.5516129032258,3.987096774193548,105.61935483870967,5046.645161290323,147105.8064516129,6.310967741935484,5.846129032258064,10.261290322580646,60898.58064516129,3.5388623823611454,60.64288367904919,61.60180286321837,38.041004956416266
Lakshadweep,2025-08,29.706451612903226,24275.5,0.9925806451612903,240.5774193548387,0,0.0,1879.3548387096773,51.6741935483871,3.9451612903225803,107.57741935483871,4854.935483870968,116773.35483870968,8.022258064516128,5.828064516129031,10.374193548387098,58884.67741935484,1.7375945895695821,59.85472064702293,67.58385888772536,38.540154784217194
Madhya Pradesh,2025-08,30.612903225806452,12361.199999999999,1.3135483870967741,236.59032258064516,0,0.0,6809.870967741936,51.26774193548387,4.083870967741936,111.81935483870969,5019.225806451613,308389.29032258067,5.876774193548387,5.82774193548387,10.374193548387098,58207.6129032258,4.8657489514351795,56.663180812039016,61.22715551482973,37.08520174349516
Maharashtra,2025-08,30.206451612903226,13025.5,0.9070967741935483,264.6290322580645,0,0.0,7645.870967741936,49.354838709677416,3.8806451612903223,114.24193548387096,4923.677419354839,516120.32258064515,4.490967741935484,5.662903225806452,10.7,61104.06451612903,0.0,55.70703671879913,55.91206714077756,32.45788348871181
Manipur,2025-08,29.990322580645163,12865.6,1.0212903225806451,246.36129032258063,0,0.0,3573.6129032258063,51.41935483870968,4.148387096774194,109.3258064516129,5021.741935483871,310171.8064516129,5.781612903225806,5.700645161290322,10.448387096774193,60925.74193548387,1.0963234883988022,59.456815955904105,59.66622399467601,36.16497097859496
Meghalaya,2025-08,27.274193548387096,31804.4,1.9029032258064518,262.77741935483874,0,0.0,4038.1612903225805,51.332258064516125,3.861290322580645,111.33225806451614,4830.322580645161,311685.4193548387,6.219677419354839,5.54,10.616129032258065,60480.77419354839,5.583387096774189,57.88905262875825,60.74545188520925,37.68088623007738
Mizoram,2025-08,25.848387096774193,37714.9,0.8141935483870967,262.96774193548384,0,0.0,4067.8387096774195,49.748387096774195,3.935483870967742,112.6032258064516,4891.032258064516,309910.9032258064,5.953870967741936,5.4796774193548385,10.167741935483871,61520.032258064515,0.0,58.6575090372178,58.61548669083743,33.97315010177303
Nagaland,2025-08,30.690322580645162,14215.9,1.3783870967741934,239.28709677419354,0,0.0,4110.580645161291,51.15806451612904,3.9967741935483874,108.86451612903227,4847.935483870968,309844.0,6.085806451612903,5.749354838709677,10.629032258064516,59683.8064516129,4.972336399280358,58.46245531268674,61.4897794503602,37.823238781742546
Odisha,2025-08,29.35483870967742,10920.4,0.44290322580645164,272.5516129032258,0,0.0,3845.064516129032,49.038709677419355,4.0,109.99677419354839,5108.677419354839,207020.4193548387,8.58258064516129,5.683548387096774,10.470967741935485,59925.1935483871,0.0,59.32236734996587,68.52142092281414,34.93659491169002
Puducherry,2025-08,24.683870967741935,10926.7,0.9909677419354839,235.5677419354839,0,0.0,1245.0,50.900000000000006,4.093548387096774,104.77741935483871,4904.580645161291,164318.38709677418,8.06741935483871,5.730967741935483,10.612903225806452,58698.32258064516,2.476332183147491,61.2230985916643,67.76287098392537,39.35933512632284
Punjab,2025-08,35.983870967741936,3748.4,0.9164516129032259,241.73225806451612,0,0.0,10093.870967741936,50.251612903225805,3.8419354838709676,109.41612903225807,5119.032258064516,308554.29032258067,5.952258064516129,5.788387096774193,10.399999999999999,60473.6129032258,0.9642670709633663,53.33350545738038,60.62140113057205,34.20778402111149
Rajasthan,2025-08,34.75806451612903,4033.6,0.585483870967742,258.35806451612905,0,0.0,4629.677419354839,50.52903225806452,3.735483870967742,108.18387096774192,4823.580645161291,309527.93548387097,6.122258064516129,5.787096774193548,10.306451612903226,58554.6129032258,0.0,57.12425437178306,61.58719344229982,33.734879125766206
Sikkim,2025-08,17.39032258064516,13144.4,0.6183870967741935,258.53225806451616,0,0.0,4308.354838709677,48.332258064516125,4.219354838709678,111.93225806451613,5113.5161290322585,309122.6129032258,6.031935483870968,5.663225806451613,10.52258064516129,58438.354838709674,0.0,60.10394149914407,61.17952576280412,34.76914748525992
Tamil Nadu,2025-08,31.03548387096774,23986.4,0.9896774193548387,248.3967741935484,0,0.0,3306.9032258064517,48.619354838709675,3.903225806451613,114.91612903225807,5153.4838709677415,515566.4193548387,4.243225806451613,5.658387096774193,10.69032258064516,58479.096774193546,0.5418061289775693,59.461260963262454,55.94502281922169,35.01441949353831
Telangana,2025-08,30.151612903225807,11401.8,1.0312903225806453,253.86451612903227,0,0.0,3888.483870967742,50.55806451612903,4.15483870967742,112.08387096774193,5141.903225806452,310268.29032258067,6.105483870967742,5.621290322580645,10.629032258064516,56846.41935483871,0.04966653724797254,59.49332281035288,61.9035847315657,36.31842578141412
Tripura,2025-08,27.570967741935487,32546.4,1.2983870967741935,250.5677419354839,0,0.0,3667.2258064516127,49.751612903225805,3.693548387096774,111.08064516129032,4899.903225806452,310342.8387096774,6.156451612903226,5.623225806451613,10.683870967741935,59641.32258064516,2.649624266551463,57.940833299750125,61.2778441008574,36.658602386747475
Uttar Pradesh,2025-08,30.938709677419357,14693.3,0.5180645161290323,254.97096774193548,0,0.0,9227.612903225807,48.92903225806452,3.7806451612903227,110.65806451612903,5062.612903225807,206136.29032258064,8.551612903225807,5.5925806451612905,10.464516129032257,59579.93548387097,0.0,54.15478738182635,68.1414142721368,34.32476829007304
Uttarakhand,2025-08,16.50967741935484,15149.8,1.3267741935483872,260.48387096774195,0,0.0,4147.290322580645,49.86774193548387,4.158064516129032,114.10967741935484,4796.612903225807,309973.93548387097,6.443225806451613,5.92,10.790322580645162,62340.67741935484,1.3859716518382008,59.50917735197693,62.73105383059326,37.06536419157552
West Bengal,2025-08,29.73225806451613,12324.0,1.1716129032258065,252.11612903225807,0,0.0,3799.3548387096776,49.07096774193548,4.280645161290322,107.11290322580645,4864.193548387097,309573.6451612903,6.052903225806452,5.735161290322581,10.548387096774194,59053.1935483871,1.4180442830660205,60.547246454712024,61.39558029612003,37.107649046405626
Andaman and Nicobar Islands,2025-09,30.613333333333333,24250.4,1.0996666666666668,260.96,0,0.0,2261.0666666666666,51.92666666666666,3.796666666666667,111.99333333333334,5140.033333333334,167755.73333333334,7.041333333333333,5.894,10.496666666666666,61489.833333333336,0.0,58.84253359532733,64.2391930847172,36.46441847589071
Andhra Pradesh,2025-09,27.953333333333333,11351.0,1.7926666666666666,267.11,0,0.0,3637.4,50.8,3.9866666666666664,111.29666666666667,4975.466666666666,310433.23333333334,6.043666666666667,5.849333333333333,10.236666666666668,59219.333333333336,4.064539159179514,58.90155098562199,61.285209161013206,37.5626607988928
Arunachal Pradesh,2025-09,26.273333333333333,10990.1,0.5883333333333333,247.59666666666666,0,0.0,4218.333333333333,49.556666666666665,3.9166666666666665,107.28,5005.1,310324.4666666667,6.1419999999999995,5.830666666666667,10.236666666666668,57808.8,0.0,58.51546027410785,61.95162840871972,34.96757837780915
Assam,2025-09,24.573333333333334,27301.4,0.8993333333333333,249.8,0,0.0,3737.9333333333334,50.36,3.87,111.11666666666666,5035.2,310917.93333333335,5.939333333333334,5.785,10.639999999999999,58868.03333333333,0.0,58.45574896268674,61.46631681421915,35.673758402709076
Bihar,2025-09,27.353333333333335,12649.6,0.871,240.5,0,0.0,4304.0,52.223333333333336,4.066666666666666,105.76666666666667,4932.933333333333,206524.6,8.629999999999999,5.721666666666667,10.206666666666667,60398.833333333336,0.7908247160535709,58.28809436287058,68.2449553328061,37.77840174662765
Chandigarh,2025-09,20.956666666666667,20235.7,0.5846666666666667,259.0,0,0.0,1358.6,50.763333333333335,4.183333333333334,113.15666666666667,4991.066666666667,137763.3,8.444333333333335,5.676,10.25,63233.53333333333,0.0,61.55748836675307,66.66278599191858,36.51431632446155
Chhattisgarh,2025-09,27.720000000000002,12896.6,0.7196666666666667,257.15666666666664,0,0.0,3987.0,50.63,3.966666666666667,108.07333333333332,4927.9,309039.1,6.184333333333333,5.904,10.593333333333334,57190.2,0.0,58.59021210537469,63.16950576487165,35.138714943228734
Dadra and Nagar Haveli and Daman and Diu,2025-09,21.45,18117.8,1.1816666666666669,257.82666666666665,0,0.0,2151.7,50.059999999999995,3.94,106.52666666666667,4982.833333333333,245323.36666666667,6.970666666666667,6.060333333333333,10.713333333333333,60229.1,0.6407143583658303,60.10119897110276,65.47568082400537,37.66062558923364
Delhi,2025-09,22.45,20980.1,0.8593333333333334,244.12666666666667,0,0.0,1378.2666666666667,50.376666666666665,3.9433333333333334,110.97,5017.433333333333,160296.2,6.073333333333333,5.820666666666667,10.69,57044.46666666667,0.15485997626716141,60.63311581504961,62.68283788431532,36.95424399685305
Goa,2025-09,28.016666666666666,28109.1,0.3583333333333333,252.09,0,0.0,4134.1,48.343333333333334,4.069999999999999,110.84333333333333,4919.366666666667,309269.56666666665,6.13,5.7716666666666665,10.783333333333333,58557.933333333334,0.0,59.600915731844594,62.32639274903516,34.44637121078022
Gujarat,2025-09,32.68,3919.9,1.5066666666666668,230.73333333333332,0,0.0,4725.833333333333,51.82666666666667,4.006666666666667,110.32666666666667,5158.1,516233.3,4.433666666666666,5.7669999999999995,10.516666666666667,63267.96666666667,7.266589252415663,57.81673616622259,55.19362612382699,36.94089989010092
Haryana,2025-09,32.46666666666667,4502.1,0.56,260.35,0,0.0,10441.733333333334,48.89333333333333,3.8466666666666667,110.06666666666666,5037.866666666667,308922.1,6.221333333333333,6.052333333333333,10.71,56634.6,0.0,53.485628403279094,64.2739134832195,32.933171315851524
Himachal Pradesh,2025-09,16.083333333333332,16785.8,0.8416666666666667,261.0833333333333,0,0.0,3795.7,49.57,4.136666666666667,106.93,5115.666666666667,308818.43333333335,5.949666666666667,5.582,10.78,61217.933333333334,0.0,59.78564779171788,60.13229471467553,34.94689003960638
Jammu and Kashmir,2025-09,26.083333333333332,12200.0,0.9663333333333333,242.64333333333335,0,0.0,2163.3,49.736666666666665,3.96,111.40333333333334,4891.566666666667,190706.83333333334,7.382333333333333,5.490333333333334,10.083333333333334,59912.3,1.2208080183081869,60.27440935434322,63.4014403483915,37.43472656844128
Jharkhand,2025-09,27.346666666666668,10448.4,0.763,251.14333333333335,0,0.0,4173.033333333334,50.0,4.153333333333333,109.97666666666667,5023.766666666666,206889.33333333334,8.726333333333335,5.649666666666667,10.74,58904.1,0.0,59.428905307284154,69.58110575706874,37.53259088962898
Karnataka,2025-09,28.323333333333334,25362.5,0.5636666666666666,239.16666666666666,0,0.0,6805.933333333333,48.84,3.853333333333333,109.42333333333333,5034.633333333333,515876.93333333335,4.669666666666667,5.952333333333333,10.296666666666665,58172.36666666667,0.0,56.41023328445662,57.94057549849833,33.65600980965652
Kerala,2025-09,29.61,24073.2,1.0859999999999999,257.71666666666664,0,0.0,4155.733333333334,50.32333333333334,3.8833333333333333,113.57333333333332,5109.666666666667,310321.06666666665,6.02,5.765333333333333,10.593333333333334,59316.13333333333,0.0,58.19271712790925,61.41287213029271,35.68191042418833
Ladakh,2025-09,24.75,26061.2,0.6080000000000001,255.60333333333335,0,0.0,1931.4333333333334,50.75333333333333,4.13,107.28333333333333,4936.0,147712.8,6.2603333333333335,5.747,10.92,59034.5,0.0,60.87898036560864,62.69543932722241,35.56237364971607
Lakshadweep,2025-09,27.33,23646.2,0.7013333333333333,242.81,0,0.0,1964.8333333333333,49.669999999999995,3.74,106.3,4931.066666666667,116737.03333333334,8.017,5.810333333333333,11.05,58891.03333333333,0.0,59.51223293720645,68.59862373134796,37.62169531812319
Madhya Pradesh,2025-09,28.209999999999997,12740.4,0.8019999999999999,258.47999999999996,0,0.0,6776.233333333334,48.1,3.92,111.91000000000001,5136.0,308983.9666666667,5.850666666666667,5.671333333333334,10.523333333333333,57822.4,0.0,56.94042529165546,60.85385775936703,34.162580879647905
Maharashtra,2025-09,27.793333333333333,12376.9,1.231,258.03666666666663,0,0.0,7726.866666666667,50.15,3.8,109.09666666666666,5039.133333333333,517133.4,4.451333333333333,5.685666666666666,10.356666666666666,59247.333333333336,0.9980938294626256,55.059974093367344,55.908437356699444,33.64733780363848
Manipur,2025-09,26.816666666666666,12990.0,1.4043333333333334,261.34666666666664,0,0.0,3583.233333333333,51.84,4.01,107.11666666666666,4779.033333333334,309554.93333333335,5.854,5.707666666666666,10.436666666666667,59953.5,1.8679271062892049,58.732092388570194,60.204270653942714,36.35447084200093
Meghalaya,2025-09,25.3,30652.3,0.653,261.2966666666667,0,0.0,3911.5666666666666,49.416666666666664,4.006666666666667,111.31,5010.3,309278.43333333335,6.168666666666667,5.616333333333333,10.053333333333335,61533.03333333333,0.0,59.18476633647755,59.6573186480208,34.01015702539024
Mizoram,2025-09,23.896666666666665,35254.4,1.1296666666666666,250.59,0,0.0,3993.6666666666665,50.50333333333333,4.180000000000001,109.92333333333333,5190.733333333334,309458.86666666664,5.888333333333334,5.927666666666667,10.506666666666666,57361.73333333333,1.3163143753178517,59.53385848946051,62.16697959932701,36.90512112127007
Nagaland,2025-09,27.613333333333333,14522.9,1.0943333333333334,258.17,0,0.0,3865.1,47.32666666666667,3.8266666666666667,110.95333333333333,5067.333333333333,309918.36666666664,5.995,5.658666666666666,10.379999999999999,58888.03333333333,0.0,59.07998036905959,60.67200597301335,35.80631165921009
Odisha,2025-09,27.223333333333336,9888.0,1.1909999999999998,248.56,0,0.0,4107.633333333333,49.61333333333334,3.966666666666667,112.29333333333334,5030.666666666667,206726.36666666667,8.514000000000001,5.769666666666667,10.823333333333332,60852.8,2.1042861501949446,58.79965110217539,68.95982155914572,38.66154773562579
Puducherry,2025-09,22.086666666666666,11103.3,0.894,252.35333333333335,0,0.0,1263.9,49.46,3.8866666666666663,108.54666666666667,4984.1,163944.1,7.976333333333333,5.670333333333334,10.486666666666668,57067.433333333334,0.0,60.75674750468903,67.5350149367997,37.82626601349408
Punjab,2025-09,33.07,3729.7,1.5710000000000002,251.36,0,0.0,9908.3,50.45666666666667,4.319999999999999,113.01666666666667,4807.166666666667,309408.23333333334,5.872333333333333,5.944,10.426666666666668,58028.36666666667,4.679709103237833,55.46031369690519,61.84585637959868,36.74445753011162
Rajasthan,2025-09,31.740000000000002,3941.2,0.7419999999999999,261.81,0,0.0,4607.133333333333,51.75,4.1,109.55666666666666,4827.433333333333,310887.7,5.936000000000001,5.665333333333334,10.47,61364.7,0.0,58.33229642062314,59.88733446363809,34.01912034329375
Sikkim,2025-09,14.78,12241.5,1.1593333333333333,245.04,0,0.0,4197.133333333333,49.669999999999995,4.096666666666667,110.00666666666666,4894.166666666667,311024.4666666667,5.944,5.634666666666666,10.81,58342.3,2.3826675707747107,59.266849125332,61.291256906830284,37.019278448883654
Tamil Nadu,2025-09,28.423333333333336,21772.1,0.8633333333333334,226.77,0,0.0,3363.4,50.10333333333333,3.81,107.42,4880.2,514238.8,4.229333333333333,5.745333333333334,10.553333333333335,62391.433333333334,2.7898907441939294,58.57324125717848,54.812773595805844,35.319784136641495
Telangana,2025-09,26.93,10374.7,0.6586666666666667,232.7133333333333,0,0.0,3837.366666666667,49.41,4.1066666666666665,109.91000000000001,5106.9,309898.8,6.117999999999999,5.843666666666667,11.203333333333335,57053.433333333334,0.28506645194100955,59.67254191631305,63.754978599484964,36.938160901357215
Tripura,2025-09,24.740000000000002,31305.6,1.4140000000000001,248.43333333333334,0,0.0,3597.1,49.919999999999995,3.94,110.46666666666667,5083.966666666666,310918.1666666667,6.200666666666667,5.708,10.906666666666666,59232.933333333334,3.881126462112224,58.998209686568806,62.26411733356922,37.767853308536274
Uttar Pradesh,2025-09,28.28666666666667,14270.5,0.534,256.24666666666667,0,0.0,9173.733333333334,51.46666666666667,3.8400000000000003,108.24666666666667,5029.933333333333,206632.46666666667,8.587,5.691,10.366666666666667,59442.76666666667,0.0,53.68962187099986,68.54727464271444,34.237129322817935
Uttarakhand,2025-09,14.143333333333334,14544.8,1.066,257.62666666666667,0,0.0,3890.5666666666666,49.763333333333335,4.176666666666667,111.05333333333333,5251.633333333333,309535.43333333335,6.295333333333334,5.813999999999999,10.673333333333334,60542.23333333333,0.0,59.82329703101492,62.20602708310869,36.39324059262578
West Bengal,2025-09,28.176666666666666,11836.2,0.7813333333333333,249.45,0,0.0,3696.1,49.64,3.9733333333333336,115.41000000000001,4875.833333333333,308911.1,6.006333333333333,5.717333333333333,10.68,60057.7,0.0,59.14611817803028,61.07737386404321,35.46708882899948
Andaman and Nicobar Islands,2025-10,27.483870967741936,8180.0,0.6593548387096775,17.82903225806452,0,0.0,8150.290322580645,51.24516129032258,4.170967741935484,112.2,4809.290322580645,167914.32258064515,7.203225806451614,5.785161290322581,10.493548387096775,63099.51612903226,32.52313626147679,55.98002810401913,63.76439762792986,48.543363747979875
Andhra Pradesh,2025-10,25.203225806451613,3740.6,1.0748387096774195,17.074193548387097,0,0.0,13090.41935483871,51.167741935483875,4.132258064516129,109.78709677419356,4996.193548387097,309969.32258064515,6.033870967741936,5.862580645161291,10.751612903225807,61939.3870967742,35.911493446128105,51.92458786850335,61.29873392111062,47.86288661270507
Arunachal Pradesh,2025-10,24.016129032258064,4194.8,1.5274193548387098,28.38064516129032,0,0.0,14582.90322580645,51.41935483870968,4.083870967741936,107.01935483870967,4872.225806451613,309199.96774193546,6.126774193548387,5.8674193548387095,10.667741935483871,61661.1935483871,37.78307952687443,50.460205143769045,61.55366634508122,48.16272019733924
Assam,2025-10,21.967741935483872,9502.6,0.932258064516129,17.835483870967742,0,0.0,13028.870967741936,50.20645161290323,4.003225806451613,115.0516129032258,5208.903225806452,309838.0967741936,5.908709677419354,5.719354838709678,10.209677419354838,56256.54838709677,34.673380589383655,51.71076700024538,61.212772161332495,47.271313726172465
Bihar,2025-10,24.5258064516129,4698.2,0.4841935483870968,22.39032258064516,0,0.0,15367.612903225807,50.512903225806454,3.903225806451613,111.03225806451613,4887.322580645161,206563.1935483871,8.611290322580645,5.476774193548387,10.603225806451613,62650.096774193546,30.4582002143611,49.33917448468696,67.097019540637,46.226246040544126
Chandigarh,2025-10,18.451612903225808,7172.0,1.0893548387096774,23.138709677419353,0,0.0,5070.580645161291,49.9741935483871,3.9193548387096775,113.9,4977.741935483871,138129.67741935485,8.38774193548387,5.640645161290322,10.758064516129032,61975.3870967742,35.116242200701045,57.72656367996326,67.56927398244429,51.14311266387863
Chhattisgarh,2025-10,24.919354838709676,4535.1,0.8996774193548387,21.541935483870965,0,0.0,13713.41935483871,49.60645161290322,4.196774193548387,111.12258064516129,4925.774193548387,308902.67741935485,6.188387096774194,5.9074193548387095,10.596774193548388,62427.48387096774,33.86058965707692,52.1749408528638,61.553313311634454,47.19379348924171
Dadra and Nagar Haveli and Daman and Diu,2025-10,18.551612903225806,6065.2,0.6135483870967742,15.925806451612903,0,0.0,7631.225806451613,50.42258064516129,3.925806451612903,108.26451612903226,5014.258064516129,245305.7741935484,6.951935483870967,5.395161290322581,10.19032258064516,58139.51612903226,32.44754198360575,55.591152927053216,62.41613840834151,48.039954919996305
Delhi,2025-10,19.25483870967742,7772.1,0.7958064516129033,23.37741935483871,0,0.0,4847.548387096775,51.63225806451613,4.354838709677419,110.56774193548387,5054.741935483871,159856.25806451612,6.097741935483871,5.709677419354839,10.283870967741937,59815.290322580644,32.76648423188184,59.265325879238674,60.75205908455978,49.03747252162622
Goa,2025-10,25.541935483870965,9607.1,0.9674193548387097,16.45483870967742,0,0.0,14037.193548387097,49.97741935483871,4.093548387096774,108.64193548387097,5081.1612903225805,310301.6129032258,6.134838709677419,5.737096774193549,10.519354838709678,60150.45161290323,35.15764298486894,51.36639794185611,61.2615963394363,47.35669555845629
Gujarat,2025-10,30.98709677419355,1454.8,1.3135483870967741,18.76774193548387,0,0.0,16630.387096774193,48.45161290322581,3.967741935483871,109.0741935483871,4892.258064516129,515037.29032258067,4.416451612903225,5.633870967741935,10.390322580645162,58698.54838709677,37.53913604820937,49.232723403643874,55.811306677367696,46.19993427990102
Haryana,2025-10,30.606451612903225,1574.5,1.4306451612903226,21.93548387096774,0,0.0,37870.096774193546,49.75483870967742,3.829032258064516,106.87741935483871,4997.5161290322585,308806.0967741936,6.177741935483871,5.822903225806451,10.506451612903225,60084.096774193546,37.987012560904255,31.42420280689437,61.754247429400685,41.631837864124904
Himachal Pradesh,2025-10,12.441935483870967,5673.1,0.32838709677419353,18.106451612903225,0,0.0,13289.322580645161,50.38709677419355,4.116129032258065,108.19999999999999,5010.580645161291,309584.7419354839,5.866451612903226,5.474516129032258,10.570967741935483,60257.48387096774,29.8726065926975,51.93234754616049,59.38438549114875,44.97146065102236
Jammu and Kashmir,2025-10,22.896774193548385,4442.6,0.7396774193548387,20.751612903225805,0,0.0,7676.4838709677415,51.516129032258064,4.0,108.5,5254.903225806452,191507.8064516129,7.445483870967742,5.626451612903225,10.287096774193548,60081.06451612903,32.717907327103006,55.544041152033486,64.44915772574043,48.63986676548803
Jharkhand,2025-10,25.116129032258065,3735.7,1.2641935483870967,21.51290322580645,0,0.0,14311.225806451614,49.541935483870965,4.083870967741936,112.13548387096775,5103.064516129032,206875.4193548387,8.57548387096774,5.509677419354839,10.509677419354839,59414.87096774193,36.73831286330652,51.23864316414838,67.9911444727381,49.62663637095906
Karnataka,2025-10,25.748387096774195,9535.5,0.7296774193548388,23.393548387096775,0,0.0,24177.032258064515,50.306451612903224,3.9096774193548387,111.66774193548386,4975.5161290322585,515714.29032258067,4.605483870967742,5.671612903225806,10.64516129032258,60961.25806451613,32.24279008470544,42.45018110288879,56.25444147113643,41.81828978767736
Kerala,2025-10,27.029032258064515,8173.5,0.9535483870967743,17.532258064516128,0,0.0,14548.41935483871,50.71612903225807,4.145161290322581,110.56451612903226,4981.967741935484,309785.93548387097,6.122580645161291,5.854516129032258,10.625806451612902,58951.645161290326,34.88668951544548,50.96019764703014,62.27067151126707,47.35841286045551
Ladakh,2025-10,21.741935483870968,9078.0,0.7883870967741936,19.874193548387098,0,0.0,6655.451612903225,49.306451612903224,4.109677419354839,104.49677419354839,5059.645161290323,147248.87096774194,6.2138709677419355,5.843870967741935,10.46774193548387,62163.77419354839,33.233483613953155,57.48408571280359,61.23510388484566,48.72159941627393
Lakshadweep,2025-10,24.893548387096775,8551.4,1.1948387096774193,19.967741935483872,0,0.0,6843.580645161291,49.17741935483871,3.896774193548387,103.8741935483871,4892.064516129032,116664.2258064516,8.086774193548386,5.888387096774193,10.435483870967742,60479.12903225807,36.4233842258666,56.46467602807736,67.63408637299636,51.240511893422806
Madhya Pradesh,2025-10,25.980645161290322,4579.6,0.8283870967741935,24.700000000000003,0,0.0,22805.548387096773,49.36774193548387,4.196774193548387,108.07741935483871,4821.419354838709,309934.2580645161,6.009032258064516,5.9716129032258065,10.470967741935485,58504.83870967742,32.82492032547889,45.04412514426204,62.30333266219512,44.47124509623205
Maharashtra,2025-10,25.448387096774194,4410.7,1.1054838709677417,23.467741935483872,0,0.0,25526.612903225807,50.435483870967744,4.054838709677419,113.02258064516128,4839.0,517474.77419354836,4.490645161290323,5.637096774193548,10.47741935483871,60322.25806451613,35.19402755524446,41.96222119272072,55.683658666833225,42.68530310625834
Manipur,2025-10,25.074193548387097,4100.5,0.7009677419354838,10.393548387096773,0,0.0,12782.193548387097,50.57741935483871,3.7419354838709675,114.48064516129033,4901.774193548387,310829.0967741936,5.81,5.470322580645161,10.170967741935485,61734.25806451613,33.96648054071494,50.67918239114296,58.07345255544305,45.84266919204678
Meghalaya,2025-10,22.81935483870968,10485.8,0.7806451612903226,19.60967741935484,0,0.0,13898.354838709678,49.251612903225805,3.9419354838709677,105.47096774193548,4875.387096774193,309202.87096774194,6.298064516129033,5.610967741935484,10.712903225806452,60784.354838709674,33.212133740546506,51.04673954672693,61.34751019976839,46.48808988751512
Mizoram,2025-10,21.306451612903224,12537.2,0.7112903225806452,20.661290322580644,0,0.0,13832.741935483871,49.3258064516129,4.02258064516129,113.6258064516129,5107.193548387097,309653.6129032258,5.901290322580645,5.685806451612903,10.37741935483871,58178.032258064515,32.507688974074334,51.420810072115316,60.71874117013805,46.18004440740461
